MEV_ID,Estrategia,Archivo_generado,Detector_ID,Contrato_economico,Min_legs_fuente,Max_legs_fuente,Hops_repo,Hops_busqueda,Fuentes_cubiertas_sin_recorte_de_hops,Operadores_primarios,Operadores_secundarios,Pesos,Compilacion_Rhai,Estado_integracion,Ecuacion_original,Referencia_fuente
MEV-06-006,Sidechain–sidechain arbitrage,generated/cartridges/strategies/mev_06_006_sidechain_sidechain_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A136:AA136"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A136:AB136"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4156:AJ4186""}"
MEV-06-007,Appchain arbitrage,generated/cartridges/strategies/mev_06_007_appchain_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A137:AA137"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A137:AB137"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4187:AJ4217""}"
MEV-06-008,Cross-VM arbitrage,generated/cartridges/strategies/mev_06_008_cross_vm_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A138:AA138"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A138:AB138"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4218:AJ4248""}"
MEV-06-009,Cross-consensus arbitrage,generated/cartridges/strategies/mev_06_009_cross_consensus_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A139:AA139"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A139:AB139"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4249:AJ4279""}"
MEV-06-010,Cross-domain DEX–DEX arbitrage,generated/cartridges/strategies/mev_06_010_cross_domain_dex_dex_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A140:AA140"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A140:AB140"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4280:AJ4310""}"
MEV-06-011,Cross-domain triangular arbitrage,generated/cartridges/strategies/mev_06_011_cross_domain_triangular_arbitrage.rhai,X_PREPOS,cross_domain,3,3,[3],[3],True,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A141:AA141"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A141:AB141"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4311:AJ4341""}"
MEV-06-012,Cross-chain cyclic arbitrage,generated/cartridges/strategies/mev_06_012_cross_chain_cyclic_arbitrage.rhai,X_BRIDGE,cross_domain,3,16,"[3, 4, 5, 6, 7]","[3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A142:AA142"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A142:AB142"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4342:AJ4372""}"
MEV-06-013,Multi-chain N-leg arbitrage,generated/cartridges/strategies/mev_06_013_multi_chain_n_leg_arbitrage.rhai,X_BRIDGE,cross_domain,3,16,"[3, 4, 5, 6, 7]","[3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A143:AA143"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A143:AB143"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4373:AJ4403""}"
MEV-06-014,Canonical bridge arbitrage,generated/cartridges/strategies/mev_06_014_canonical_bridge_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A144:AA144"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A144:AB144"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4404:AJ4434""}"
MEV-06-015,Fast-bridge arbitrage,generated/cartridges/strategies/mev_06_015_fast_bridge_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A145:AA145"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A145:AB145"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4435:AJ4465""}"
MEV-06-016,Bridge-rate arbitrage,generated/cartridges/strategies/mev_06_016_bridge_rate_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A146:AA146"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A146:AB146"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4466:AJ4496""}"
MEV-06-017,Bridge-liquidity arbitrage,generated/cartridges/strategies/mev_06_017_bridge_liquidity_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A147:AA147"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A147:AB147"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4497:AJ4527""}"
MEV-06-018,Bridge-rebalancing arbitrage,generated/cartridges/strategies/mev_06_018_bridge_rebalancing_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A148:AA148"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A148:AB148"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4528:AJ4558""}"
MEV-06-019,Canonical-vs-fast-bridge arbitrage,generated/cartridges/strategies/mev_06_019_canonical_vs_fast_bridge_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A149:AA149"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A149:AB149"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4559:AJ4589""}"
MEV-06-020,Wrapped-representation arbitrage,generated/cartridges/strategies/mev_06_020_wrapped_representation_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A150:AA150"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A150:AB150"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4590:AJ4620""}"
MEV-06-021,Message-latency arbitrage,generated/cartridges/strategies/mev_06_021_message_latency_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A151:AA151"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A151:AB151"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4621:AJ4651""}"
MEV-06-022,Finality-delay arbitrage,generated/cartridges/strategies/mev_06_022_finality_delay_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A152:AA152"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A152:AB152"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4652:AJ4682""}"
MEV-06-023,Pre-positioned inventory arbitrage,generated/cartridges/strategies/mev_06_023_pre_positioned_inventory_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A153:AA153"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A153:AB153"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4683:AJ4713""}"
MEV-06-024,Bridge-in-the-loop arbitrage,generated/cartridges/strategies/mev_06_024_bridge_in_the_loop_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A154:AA154"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A154:AB154"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4714:AJ4744""}"
MEV-06-025,Cross-chain intent arbitrage,generated/cartridges/strategies/mev_06_025_cross_chain_intent_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A155:AA155"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A155:AB155"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4745:AJ4775""}"
MEV-06-026,Cross-chain solver arbitrage,generated/cartridges/strategies/mev_06_026_cross_chain_solver_arbitrage.rhai,X_BRIDGE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 22, 23]","[11, 13, 16]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,E[Π]=DestinationValue-SourceCost-bridge_fee-gas-carry-CVaR(latency/finality/reorg). Must model non-atomic settlement and failure states.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A156:AA156"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A156:AB156"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4776:AJ4806""}"
MEV-06-027,Shared-sequencer arbitrage,generated/cartridges/strategies/mev_06_027_shared_sequencer_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A157:AA157"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A157:AB157"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4807:AJ4837""}"
MEV-06-028,Sequencer–builder cross-domain arbitrage,generated/cartridges/strategies/mev_06_028_sequencer_builder_cross_domain_arbitrage.rhai,X_PREPOS,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 7, 16, 23]","[8, 11, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,No atomic bridge assumption: aggregate independently executable legs using inventory on both domains. Π=Σ proceeds-Σ costs-carry/finality/hedge costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A158:AA158"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A158:AB158"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4838:AJ4868""}"
MEV-06-029,Cross-domain oracle arbitrage,generated/cartridges/strategies/mev_06_029_cross_domain_oracle_arbitrage.rhai,X_ORACLE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 8, 11, 23]","[7, 13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Normalize same economic claim across domains; discount for timestamp/finality and require an executable settlement path. Signal deviation alone cannot emit.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A159:AA159"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A159:AB159"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4869:AJ4899""}"
MEV-06-030,Cross-chain liquidation arbitrage,generated/cartridges/strategies/mev_06_030_cross_chain_liquidation_arbitrage.rhai,X_ORACLE,cross_domain,2,16,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[6, 8, 11, 23]","[7, 13, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Normalize same economic claim across domains; discount for timestamp/finality and require an executable settlement path. Signal deviation alone cannot emit.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A160:AA160"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A160:AB160"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4900:AJ4930""}"
MEV-07-001,Spot–perpetual arbitrage,generated/cartridges/strategies/mev_07_001_spot_perpetual_arbitrage.rhai,D_BASIS,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 13, 21]","[10, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare derivative price to carry-adjusted spot/forward replication; for perp include expected funding. Opportunity is hedged net convergence after margin, fees and funding.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A161:AA161"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A161:AB161"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4931:AJ4961""}"
MEV-07-002,Perpetual–perpetual arbitrage,generated/cartridges/strategies/mev_07_002_perpetual_perpetual_arbitrage.rhai,D_BASIS,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 13, 21]","[10, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare derivative price to carry-adjusted spot/forward replication; for perp include expected funding. Opportunity is hedged net convergence after margin, fees and funding.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A162:AA162"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A162:AB162"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4962:AJ4992""}"
MEV-07-003,Spot–future arbitrage,generated/cartridges/strategies/mev_07_003_spot_future_arbitrage.rhai,D_BASIS,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 13, 21]","[10, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare derivative price to carry-adjusted spot/forward replication; for perp include expected funding. Opportunity is hedged net convergence after margin, fees and funding.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A163:AA163"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A163:AB163"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A4993:AJ5023""}"
MEV-07-004,Future–future arbitrage,generated/cartridges/strategies/mev_07_004_future_future_arbitrage.rhai,D_BASIS,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 13, 21]","[10, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare derivative price to carry-adjusted spot/forward replication; for perp include expected funding. Opportunity is hedged net convergence after margin, fees and funding.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A164:AA164"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A164:AB164"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A5024:AJ5054""}"
MEV-07-005,Cash-and-carry arbitrage,generated/cartridges/strategies/mev_07_005_cash_and_carry_arbitrage.rhai,D_BASIS,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 13, 21]","[10, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare derivative price to carry-adjusted spot/forward replication; for perp include expected funding. Opportunity is hedged net convergence after margin, fees and funding.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A165:AA165"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A165:AB165"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A5055:AJ5085""}"
MEV-07-006,Reverse cash-and-carry arbitrage,generated/cartridges/strategies/mev_07_006_reverse_cash_and_carry_arbitrage.rhai,D_BASIS,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 13, 21]","[10, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare derivative price to carry-adjusted spot/forward replication; for perp include expected funding. Opportunity is hedged net convergence after margin, fees and funding.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A166:AA166"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A166:AB166"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A5086:AJ5116""}"
MEV-07-007,Basis arbitrage,generated/cartridges/strategies/mev_07_007_basis_arbitrage.rhai,D_BASIS,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 13, 21]","[10, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Compare derivative price to carry-adjusted spot/forward replication; for perp include expected funding. Opportunity is hedged net convergence after margin, fees and funding.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A167:AA167"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A167:AB167"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A5117:AJ5147""}"
MEV-07-008,Funding-rate arbitrage,generated/cartridges/strategies/mev_07_008_funding_rate_arbitrage.rhai,D_FUNDING,carry_projection,2,6,"[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",True,"[8, 10, 13]","[11, 16, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Expected net over horizon H: funding receipts - spot/perp basis convergence risk - borrow/carry - fees - slippage. Require hedgeable books.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A168:AA168"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A168:AB168"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A5148:AJ5178""}"
